"NPOT.per.yr","Site.name","Season","corr_spearman","Memo"
1,"07151000","SON",0.593578,"OK"
1,"07151000","DJF",NA,"nyr.Nevents.over.zero<5"
1,"07151000","MAM",0.396105,"OK"
1,"07151000","JJA",0.617213,"OK"
1,"07151000","Annual",0.731174,"OK"
2,"07151000","SON",0.53058,"OK"
2,"07151000","DJF",0.531749,"OK"
2,"07151000","MAM",0.663424,"OK"
2,"07151000","JJA",0.550215,"OK"
2,"07151000","Annual",0.73701,"OK"
3,"07151000","SON",0.639476,"OK"
3,"07151000","DJF",0.636747,"OK"
3,"07151000","MAM",0.687884,"OK"
3,"07151000","JJA",0.512415,"OK"
3,"07151000","Annual",0.711415,"OK"
1,"07151500","SON",0.574683,"OK"
1,"07151500","DJF",NA,"nyr.Nevents.over.zero<5"
1,"07151500","MAM",0.629248,"OK"
1,"07151500","JJA",0.735225,"OK"
1,"07151500","Annual",0.718307,"OK"
2,"07151500","SON",0.555702,"OK"
2,"07151500","DJF",NA,"all.modeled.values.are.the.same"
2,"07151500","MAM",0.697346,"OK"
2,"07151500","JJA",0.389238,"OK"
2,"07151500","Annual",0.722105,"OK"
3,"07151500","SON",0.5226,"OK"
3,"07151500","DJF",0.288506,"OK"
3,"07151500","MAM",0.659367,"OK"
3,"07151500","JJA",0.557189,"OK"
3,"07151500","Annual",0.751649,"OK"
1,"07152000","SON",0.652726,"OK"
1,"07152000","DJF",NA,"nyr.Nevents.over.zero<5"
1,"07152000","MAM",0.553565,"OK"
1,"07152000","JJA",0.41521,"OK"
1,"07152000","Annual",0.672654,"OK"
2,"07152000","SON",0.639682,"OK"
2,"07152000","DJF",0.445178,"OK"
2,"07152000","MAM",0.719912,"OK"
2,"07152000","JJA",0.631644,"OK"
2,"07152000","Annual",0.745635,"OK"
3,"07152000","SON",0.507577,"OK"
3,"07152000","DJF",0.695318,"OK"
3,"07152000","MAM",0.790238,"OK"
3,"07152000","JJA",0.551274,"OK"
3,"07152000","Annual",0.784943,"OK"
1,"07152500","SON",0.614916,"OK"
1,"07152500","DJF",NA,"nyr.Nevents.over.zero<5"
1,"07152500","MAM",0.241619,"OK"
1,"07152500","JJA",0.57893,"OK"
1,"07152500","Annual",0.667439,"OK"
2,"07152500","SON",0.489257,"OK"
2,"07152500","DJF",-0.046221,"OK"
2,"07152500","MAM",0.614296,"OK"
2,"07152500","JJA",0.623641,"OK"
2,"07152500","Annual",0.732737,"OK"
3,"07152500","SON",0.465741,"OK"
3,"07152500","DJF",0.215171,"OK"
3,"07152500","MAM",0.692413,"OK"
3,"07152500","JJA",0.526515,"OK"
3,"07152500","Annual",0.726883,"OK"
1,"07153000","SON",0.697687,"OK"
1,"07153000","DJF",0.434789,"OK"
1,"07153000","MAM",0.633571,"OK"
1,"07153000","JJA",0.389272,"OK"
1,"07153000","Annual",0.749921,"OK"
2,"07153000","SON",0.66989,"OK"
2,"07153000","DJF",0.303764,"OK"
2,"07153000","MAM",0.590621,"OK"
2,"07153000","JJA",0.526099,"OK"
2,"07153000","Annual",0.711699,"OK"
3,"07153000","SON",0.635377,"OK"
3,"07153000","DJF",0.59138,"OK"
3,"07153000","MAM",0.646945,"OK"
3,"07153000","JJA",0.471689,"OK"
3,"07153000","Annual",0.719603,"OK"
1,"07154500","SON",0.224253,"OK"
1,"07154500","DJF",NA,"nyr.Nevents.over.zero<5"
1,"07154500","MAM",0.381362,"OK"
1,"07154500","JJA",NA,"all.modeled.values.are.the.same"
1,"07154500","Annual",0.051326,"OK"
2,"07154500","SON",0.384094,"OK"
2,"07154500","DJF",NA,"nyr.Nevents.over.zero<5"
2,"07154500","MAM",0.171688,"OK"
2,"07154500","JJA",NA,"all.modeled.values.are.the.same"
2,"07154500","Annual",0.058273,"OK"
3,"07154500","SON",0.426948,"OK"
3,"07154500","DJF",NA,"nyr.Nevents.over.zero<5"
3,"07154500","MAM",0.098504,"OK"
3,"07154500","JJA",0.355355,"OK"
3,"07154500","Annual",0.303927,"OK"
1,"07155590","SON",NA,"all.modeled.values.are.the.same"
1,"07155590","DJF",NA,"nyr.Nevents.over.zero<5"
1,"07155590","MAM",0.357315,"OK"
1,"07155590","JJA",0.16428,"OK"
1,"07155590","Annual",0.25221,"OK"
2,"07155590","SON",NA,"all.modeled.values.are.the.same"
2,"07155590","DJF",NA,"nyr.Nevents.over.zero<5"
2,"07155590","MAM",0.39313,"OK"
2,"07155590","JJA",0.281448,"OK"
2,"07155590","Annual",0.169896,"OK"
3,"07155590","SON",NA,"all.modeled.values.are.the.same"
3,"07155590","DJF",0.593132,"OK"
3,"07155590","MAM",0.438082,"OK"
3,"07155590","JJA",0.418973,"OK"
3,"07155590","Annual",0.338491,"OK"
1,"07156900","SON",NA,"all.modeled.values.are.the.same"
1,"07156900","DJF",NA,"nyr.Nevents.over.zero<5"
1,"07156900","MAM",0.306619,"OK"
1,"07156900","JJA",NA,"all.modeled.values.are.the.same"
1,"07156900","Annual",0.313873,"OK"
2,"07156900","SON",0.221731,"OK"
2,"07156900","DJF",0.159336,"OK"
2,"07156900","MAM",0.431001,"OK"
2,"07156900","JJA",NA,"all.modeled.values.are.the.same"
2,"07156900","Annual",0.272896,"OK"
3,"07156900","SON",0.352255,"OK"
3,"07156900","DJF",0.133223,"OK"
3,"07156900","MAM",0.310618,"OK"
3,"07156900","JJA",NA,"all.modeled.values.are.the.same"
3,"07156900","Annual",0.261425,"OK"
1,"07157500","SON",NA,"all.modeled.values.are.the.same"
1,"07157500","DJF",NA,"nyr.Nevents.over.zero<5"
1,"07157500","MAM",0.310583,"OK"
1,"07157500","JJA",0.474417,"OK"
1,"07157500","Annual",0.375966,"OK"
2,"07157500","SON",-0.007492,"OK"
2,"07157500","DJF",NA,"nyr.Nevents.over.zero<5"
2,"07157500","MAM",0.292197,"OK"
2,"07157500","JJA",0.162873,"OK"
2,"07157500","Annual",0.333938,"OK"
3,"07157500","SON",0.406214,"OK"
3,"07157500","DJF",NA,"all.modeled.values.are.the.same"
3,"07157500","MAM",0.444992,"OK"
3,"07157500","JJA",0.403364,"OK"
3,"07157500","Annual",0.394251,"OK"
1,"07157950","SON",NA,"all.modeled.values.are.the.same"
1,"07157950","DJF",NA,"nyr.Nevents.over.zero<5"
1,"07157950","MAM",0.230218,"OK"
1,"07157950","JJA",NA,"all.modeled.values.are.the.same"
1,"07157950","Annual",0.12963,"OK"
2,"07157950","SON",0.411725,"OK"
2,"07157950","DJF",NA,"nyr.Nevents.over.zero<5"
2,"07157950","MAM",0.705214,"OK"
2,"07157950","JJA",0.261027,"OK"
2,"07157950","Annual",0.420545,"OK"
3,"07157950","SON",0.522264,"OK"
3,"07157950","DJF",0.200174,"OK"
3,"07157950","MAM",0.657638,"OK"
3,"07157950","JJA",0.378934,"OK"
3,"07157950","Annual",0.367983,"OK"
1,"07158000","SON",0.233591,"OK"
1,"07158000","DJF",NA,"nyr.Nevents.over.zero<5"
1,"07158000","MAM",0.394061,"OK"
1,"07158000","JJA",0.229783,"OK"
1,"07158000","Annual",0.419154,"OK"
2,"07158000","SON",0.315087,"OK"
2,"07158000","DJF",NA,"nyr.Nevents.over.zero<5"
2,"07158000","MAM",0.553498,"OK"
2,"07158000","JJA",0.144078,"OK"
2,"07158000","Annual",0.395233,"OK"
3,"07158000","SON",0.59525,"OK"
3,"07158000","DJF",-0.034749,"OK"
3,"07158000","MAM",0.582381,"OK"
3,"07158000","JJA",0.35857,"OK"
3,"07158000","Annual",0.473338,"OK"
1,"07159100","SON",0.623209,"OK"
1,"07159100","DJF",NA,"nyr.Nevents.over.zero<5"
1,"07159100","MAM",0.410787,"OK"
1,"07159100","JJA",0.365532,"OK"
1,"07159100","Annual",0.669947,"OK"
2,"07159100","SON",0.525092,"OK"
2,"07159100","DJF",NA,"all.modeled.values.are.the.same"
2,"07159100","MAM",0.490013,"OK"
2,"07159100","JJA",0.757049,"OK"
2,"07159100","Annual",0.657164,"OK"
3,"07159100","SON",0.64868,"OK"
3,"07159100","DJF",-0.072784,"OK"
3,"07159100","MAM",0.62949,"OK"
3,"07159100","JJA",0.37083,"OK"
3,"07159100","Annual",0.639481,"OK"
1,"07160000","SON",0.217701,"OK"
1,"07160000","DJF",NA,"nyr.Nevents.over.zero<5"
1,"07160000","MAM",0.619597,"OK"
1,"07160000","JJA",0.116021,"OK"
1,"07160000","Annual",0.438043,"OK"
2,"07160000","SON",0.398741,"OK"
2,"07160000","DJF",-0.050965,"OK"
2,"07160000","MAM",0.591605,"OK"
2,"07160000","JJA",0.489786,"OK"
2,"07160000","Annual",0.44877,"OK"
3,"07160000","SON",0.487412,"OK"
3,"07160000","DJF",0.289601,"OK"
3,"07160000","MAM",0.576252,"OK"
3,"07160000","JJA",0.449103,"OK"
3,"07160000","Annual",0.555834,"OK"
1,"07160500","SON",0.612772,"OK"
1,"07160500","DJF",NA,"nyr.Nevents.over.zero<5"
1,"07160500","MAM",0.537495,"OK"
1,"07160500","JJA",0.568259,"OK"
1,"07160500","Annual",0.696899,"OK"
2,"07160500","SON",0.615156,"OK"
2,"07160500","DJF",0.186508,"OK"
2,"07160500","MAM",0.736801,"OK"
2,"07160500","JJA",0.617885,"OK"
2,"07160500","Annual",0.715033,"OK"
3,"07160500","SON",0.489229,"OK"
3,"07160500","DJF",0.509485,"OK"
3,"07160500","MAM",0.71246,"OK"
3,"07160500","JJA",0.705367,"OK"
3,"07160500","Annual",0.822812,"OK"
1,"07161450","SON",NA,"all.modeled.values.are.the.same"
1,"07161450","DJF",NA,"nyr.Nevents.over.zero<5"
1,"07161450","MAM",0.465486,"OK"
1,"07161450","JJA",-0.077702,"OK"
1,"07161450","Annual",0.66048,"OK"
2,"07161450","SON",0.180467,"OK"
2,"07161450","DJF",0.260642,"OK"
2,"07161450","MAM",0.670631,"OK"
2,"07161450","JJA",0.540164,"OK"
2,"07161450","Annual",0.517981,"OK"
3,"07161450","SON",0.392464,"OK"
3,"07161450","DJF",-0.107487,"OK"
3,"07161450","MAM",0.659953,"OK"
3,"07161450","JJA",0.645735,"OK"
3,"07161450","Annual",0.501357,"OK"
1,"07164500","SON",0.632061,"OK"
1,"07164500","DJF",NA,"nyr.Nevents.over.zero<5"
1,"07164500","MAM",0.319085,"OK"
1,"07164500","JJA",0.418189,"OK"
1,"07164500","Annual",0.536959,"OK"
2,"07164500","SON",0.548658,"OK"
2,"07164500","DJF",-0.043515,"OK"
2,"07164500","MAM",0.62923,"OK"
2,"07164500","JJA",0.684398,"OK"
2,"07164500","Annual",0.737041,"OK"
3,"07164500","SON",0.410916,"OK"
3,"07164500","DJF",0.30028,"OK"
3,"07164500","MAM",0.642765,"OK"
3,"07164500","JJA",0.551381,"OK"
3,"07164500","Annual",0.702194,"OK"
1,"07164600","SON",0.376051,"OK"
1,"07164600","DJF",NA,"nyr.Nevents.over.zero<5"
1,"07164600","MAM",0.558814,"OK"
1,"07164600","JJA",0.401663,"OK"
1,"07164600","Annual",0.563842,"OK"
2,"07164600","SON",0.583333,"OK"
2,"07164600","DJF",0.61096,"OK"
2,"07164600","MAM",0.617071,"OK"
2,"07164600","JJA",0.304801,"OK"
2,"07164600","Annual",0.598849,"OK"
3,"07164600","SON",0.590327,"OK"
3,"07164600","DJF",0.528004,"OK"
3,"07164600","MAM",0.69068,"OK"
3,"07164600","JJA",0.574493,"OK"
3,"07164600","Annual",0.65169,"OK"
1,"07165562","SON",NA,"all.modeled.values.are.the.same"
1,"07165562","DJF",NA,"nyr.Nevents.over.zero<5"
1,"07165562","MAM",0.596956,"OK"
1,"07165562","JJA",0.450694,"OK"
1,"07165562","Annual",0.372616,"OK"
2,"07165562","SON",0.527745,"OK"
2,"07165562","DJF",0.419235,"OK"
2,"07165562","MAM",0.664385,"OK"
2,"07165562","JJA",0.561741,"OK"
2,"07165562","Annual",0.553354,"OK"
3,"07165562","SON",0.625359,"OK"
3,"07165562","DJF",0.428276,"OK"
3,"07165562","MAM",0.707593,"OK"
3,"07165562","JJA",0.576704,"OK"
3,"07165562","Annual",0.592355,"OK"
1,"07165565","SON",0.131534,"OK"
1,"07165565","DJF",NA,"nyr.Nevents.over.zero<5"
1,"07165565","MAM",0.584096,"OK"
1,"07165565","JJA",0.174778,"OK"
1,"07165565","Annual",0.546562,"OK"
2,"07165565","SON",0.441836,"OK"
2,"07165565","DJF",NA,"nyr.Nevents.over.zero<5"
2,"07165565","MAM",0.621419,"OK"
2,"07165565","JJA",NA,"all.modeled.values.are.the.same"
2,"07165565","Annual",0.480232,"OK"
3,"07165565","SON",0.57952,"OK"
3,"07165565","DJF",0.598967,"OK"
3,"07165565","MAM",0.636374,"OK"
3,"07165565","JJA",0.618567,"OK"
3,"07165565","Annual",0.590681,"OK"
1,"07165570","SON",0.82616,"OK"
1,"07165570","DJF",NA,"nyr.Nevents.over.zero<5"
1,"07165570","MAM",0.395691,"OK"
1,"07165570","JJA",0.404722,"OK"
1,"07165570","Annual",0.579098,"OK"
2,"07165570","SON",0.726167,"OK"
2,"07165570","DJF",NA,"all.modeled.values.are.the.same"
2,"07165570","MAM",0.561169,"OK"
2,"07165570","JJA",0.45499,"OK"
2,"07165570","Annual",0.513201,"OK"
3,"07165570","SON",0.512746,"OK"
3,"07165570","DJF",0.354297,"OK"
3,"07165570","MAM",0.59466,"OK"
3,"07165570","JJA",0.678366,"OK"
3,"07165570","Annual",0.715137,"OK"
1,"07166500","SON",0.529495,"OK"
1,"07166500","DJF",NA,"nyr.Nevents.over.zero<5"
1,"07166500","MAM",0.456718,"OK"
1,"07166500","JJA",0.508269,"OK"
1,"07166500","Annual",0.583928,"OK"
2,"07166500","SON",0.592672,"OK"
2,"07166500","DJF",-0.046221,"OK"
2,"07166500","MAM",0.666758,"OK"
2,"07166500","JJA",0.589117,"OK"
2,"07166500","Annual",0.618994,"OK"
3,"07166500","SON",0.706239,"OK"
3,"07166500","DJF",0.356808,"OK"
3,"07166500","MAM",0.521356,"OK"
3,"07166500","JJA",0.662594,"OK"
3,"07166500","Annual",0.768396,"OK"
1,"07167500","SON",0.549271,"OK"
1,"07167500","DJF",NA,"nyr.Nevents.over.zero<5"
1,"07167500","MAM",0.326941,"OK"
1,"07167500","JJA",0.39949,"OK"
1,"07167500","Annual",0.645986,"OK"
2,"07167500","SON",0.661354,"OK"
2,"07167500","DJF",0.475691,"OK"
2,"07167500","MAM",0.696133,"OK"
2,"07167500","JJA",0.51287,"OK"
2,"07167500","Annual",0.708852,"OK"
3,"07167500","SON",0.694525,"OK"
3,"07167500","DJF",0.733241,"OK"
3,"07167500","MAM",0.693626,"OK"
3,"07167500","JJA",0.558016,"OK"
3,"07167500","Annual",0.767289,"OK"
1,"07169500","SON",0.499541,"OK"
1,"07169500","DJF",0.394019,"OK"
1,"07169500","MAM",0.483652,"OK"
1,"07169500","JJA",0.437288,"OK"
1,"07169500","Annual",0.651367,"OK"
2,"07169500","SON",0.625474,"OK"
2,"07169500","DJF",0.319013,"OK"
2,"07169500","MAM",0.587716,"OK"
2,"07169500","JJA",0.53,"OK"
2,"07169500","Annual",0.731072,"OK"
3,"07169500","SON",0.816552,"OK"
3,"07169500","DJF",0.414401,"OK"
3,"07169500","MAM",0.717383,"OK"
3,"07169500","JJA",0.646308,"OK"
3,"07169500","Annual",0.817054,"OK"
1,"07169800","SON",0.470768,"OK"
1,"07169800","DJF",NA,"nyr.Nevents.over.zero<5"
1,"07169800","MAM",0.25485,"OK"
1,"07169800","JJA",0.41693,"OK"
1,"07169800","Annual",0.415637,"OK"
2,"07169800","SON",0.528111,"OK"
2,"07169800","DJF",0.339911,"OK"
2,"07169800","MAM",0.560767,"OK"
2,"07169800","JJA",0.450253,"OK"
2,"07169800","Annual",0.565867,"OK"
3,"07169800","SON",0.593648,"OK"
3,"07169800","DJF",0.433171,"OK"
3,"07169800","MAM",0.74032,"OK"
3,"07169800","JJA",0.391691,"OK"
3,"07169800","Annual",0.77282,"OK"
1,"07170500","SON",0.45228,"OK"
1,"07170500","DJF",0.434789,"OK"
1,"07170500","MAM",0.577811,"OK"
1,"07170500","JJA",0.49531,"OK"
1,"07170500","Annual",0.670614,"OK"
2,"07170500","SON",0.687921,"OK"
2,"07170500","DJF",0.419702,"OK"
2,"07170500","MAM",0.590276,"OK"
2,"07170500","JJA",0.558315,"OK"
2,"07170500","Annual",0.646646,"OK"
3,"07170500","SON",0.732562,"OK"
3,"07170500","DJF",0.395774,"OK"
3,"07170500","MAM",0.649355,"OK"
3,"07170500","JJA",0.655748,"OK"
3,"07170500","Annual",0.794858,"OK"
1,"07170700","SON",0.337134,"OK"
1,"07170700","DJF",0.490033,"OK"
1,"07170700","MAM",0.447603,"OK"
1,"07170700","JJA",0.515442,"OK"
1,"07170700","Annual",0.425645,"OK"
2,"07170700","SON",0.645424,"OK"
2,"07170700","DJF",0.453416,"OK"
2,"07170700","MAM",0.716244,"OK"
2,"07170700","JJA",0.574102,"OK"
2,"07170700","Annual",0.626651,"OK"
3,"07170700","SON",0.723681,"OK"
3,"07170700","DJF",0.482436,"OK"
3,"07170700","MAM",0.70116,"OK"
3,"07170700","JJA",0.538083,"OK"
3,"07170700","Annual",0.564421,"OK"
1,"07171000","SON",0.357979,"OK"
1,"07171000","DJF",NA,"nyr.Nevents.over.zero<5"
1,"07171000","MAM",0.64489,"OK"
1,"07171000","JJA",0.592465,"OK"
1,"07171000","Annual",0.687219,"OK"
2,"07171000","SON",0.478774,"OK"
2,"07171000","DJF",0.448788,"OK"
2,"07171000","MAM",0.658334,"OK"
2,"07171000","JJA",0.591185,"OK"
2,"07171000","Annual",0.767821,"OK"
3,"07171000","SON",0.62835,"OK"
3,"07171000","DJF",0.662438,"OK"
3,"07171000","MAM",0.639321,"OK"
3,"07171000","JJA",0.612395,"OK"
3,"07171000","Annual",0.76692,"OK"
1,"07172000","SON",0.495738,"OK"
1,"07172000","DJF",0.434789,"OK"
1,"07172000","MAM",0.437644,"OK"
1,"07172000","JJA",0.559434,"OK"
1,"07172000","Annual",0.569916,"OK"
2,"07172000","SON",0.43822,"OK"
2,"07172000","DJF",0.555247,"OK"
2,"07172000","MAM",0.746007,"OK"
2,"07172000","JJA",0.626765,"OK"
2,"07172000","Annual",0.699398,"OK"
3,"07172000","SON",0.589608,"OK"
3,"07172000","DJF",0.451668,"OK"
3,"07172000","MAM",0.689157,"OK"
3,"07172000","JJA",0.704473,"OK"
3,"07172000","Annual",0.754217,"OK"
1,"07174400","SON",NA,"nyr.Nevents.over.zero<5"
1,"07174400","DJF",NA,"nyr.Nevents.over.zero<5"
1,"07174400","MAM",0.614788,"OK"
1,"07174400","JJA",0.726716,"OK"
1,"07174400","Annual",0.395268,"OK"
2,"07174400","SON",0.659912,"OK"
2,"07174400","DJF",0.378838,"OK"
2,"07174400","MAM",0.72714,"OK"
2,"07174400","JJA",0.715879,"OK"
2,"07174400","Annual",0.747511,"OK"
3,"07174400","SON",0.568549,"OK"
3,"07174400","DJF",0.529715,"OK"
3,"07174400","MAM",0.737556,"OK"
3,"07174400","JJA",0.561928,"OK"
3,"07174400","Annual",0.797829,"OK"
1,"07175500","SON",0.335927,"OK"
1,"07175500","DJF",0.361873,"OK"
1,"07175500","MAM",0.694084,"OK"
1,"07175500","JJA",0.805568,"OK"
1,"07175500","Annual",0.773413,"OK"
2,"07175500","SON",0.379937,"OK"
2,"07175500","DJF",0.464992,"OK"
2,"07175500","MAM",0.628053,"OK"
2,"07175500","JJA",0.681475,"OK"
2,"07175500","Annual",0.758969,"OK"
3,"07175500","SON",0.660405,"OK"
3,"07175500","DJF",0.620717,"OK"
3,"07175500","MAM",0.700428,"OK"
3,"07175500","JJA",0.58876,"OK"
3,"07175500","Annual",0.786177,"OK"
1,"07176000","SON",0.572986,"OK"
1,"07176000","DJF",NA,"nyr.Nevents.over.zero<5"
1,"07176000","MAM",0.538378,"OK"
1,"07176000","JJA",0.519657,"OK"
1,"07176000","Annual",0.573874,"OK"
2,"07176000","SON",0.48324,"OK"
2,"07176000","DJF",0.369762,"OK"
2,"07176000","MAM",0.641583,"OK"
2,"07176000","JJA",0.581526,"OK"
2,"07176000","Annual",0.640183,"OK"
3,"07176000","SON",0.612793,"OK"
3,"07176000","DJF",0.532769,"OK"
3,"07176000","MAM",0.648917,"OK"
3,"07176000","JJA",0.51485,"OK"
3,"07176000","Annual",0.786784,"OK"
1,"07176500","SON",0.365787,"OK"
1,"07176500","DJF",0.434789,"OK"
1,"07176500","MAM",0.524965,"OK"
1,"07176500","JJA",0.468211,"OK"
1,"07176500","Annual",0.678407,"OK"
2,"07176500","SON",0.627792,"OK"
2,"07176500","DJF",0.413069,"OK"
2,"07176500","MAM",0.58742,"OK"
2,"07176500","JJA",0.609446,"OK"
2,"07176500","Annual",0.730605,"OK"
3,"07176500","SON",0.616816,"OK"
3,"07176500","DJF",0.518178,"OK"
3,"07176500","MAM",0.73624,"OK"
3,"07176500","JJA",0.518198,"OK"
3,"07176500","Annual",0.763776,"OK"
1,"07177500","SON",0.460589,"OK"
1,"07177500","DJF",0.459814,"OK"
1,"07177500","MAM",0.532921,"OK"
1,"07177500","JJA",0.457678,"OK"
1,"07177500","Annual",0.567339,"OK"
2,"07177500","SON",0.63346,"OK"
2,"07177500","DJF",0.301413,"OK"
2,"07177500","MAM",0.642326,"OK"
2,"07177500","JJA",0.42042,"OK"
2,"07177500","Annual",0.650309,"OK"
3,"07177500","SON",0.697465,"OK"
3,"07177500","DJF",0.360331,"OK"
3,"07177500","MAM",0.526327,"OK"
3,"07177500","JJA",0.378663,"OK"
3,"07177500","Annual",0.590291,"OK"
1,"07177650","SON",0.60208,"OK"
1,"07177650","DJF",NA,"nyr.Nevents.over.zero<5"
1,"07177650","MAM",0.605674,"OK"
1,"07177650","JJA",0.422415,"OK"
1,"07177650","Annual",0.527704,"OK"
2,"07177650","SON",0.625504,"OK"
2,"07177650","DJF",0.479413,"OK"
2,"07177650","MAM",0.730998,"OK"
2,"07177650","JJA",0.759585,"OK"
2,"07177650","Annual",0.733252,"OK"
3,"07177650","SON",0.856082,"OK"
3,"07177650","DJF",0.534965,"OK"
3,"07177650","MAM",0.680949,"OK"
3,"07177650","JJA",0.61646,"OK"
3,"07177650","Annual",0.796838,"OK"
1,"07177800","SON",0.376051,"OK"
1,"07177800","DJF",NA,"nyr.Nevents.over.zero<5"
1,"07177800","MAM",0.593287,"OK"
1,"07177800","JJA",0.581507,"OK"
1,"07177800","Annual",0.593663,"OK"
2,"07177800","SON",0.347161,"OK"
2,"07177800","DJF",NA,"nyr.Nevents.over.zero<5"
2,"07177800","MAM",0.803739,"OK"
2,"07177800","JJA",0.573187,"OK"
2,"07177800","Annual",0.595317,"OK"
3,"07177800","SON",0.561223,"OK"
3,"07177800","DJF",0.365323,"OK"
3,"07177800","MAM",0.660649,"OK"
3,"07177800","JJA",0.699122,"OK"
3,"07177800","Annual",0.696837,"OK"
1,"07178000","SON",NA,"nyr.Nevents.over.zero<5"
1,"07178000","DJF",NA,"nyr.Nevents.over.zero<5"
1,"07178000","MAM",0.559072,"OK"
1,"07178000","JJA",0.696673,"OK"
1,"07178000","Annual",0.635917,"OK"
2,"07178000","SON",0.612495,"OK"
2,"07178000","DJF",0.583688,"OK"
2,"07178000","MAM",0.737825,"OK"
2,"07178000","JJA",0.438371,"OK"
2,"07178000","Annual",0.700756,"OK"
3,"07178000","SON",0.338651,"OK"
3,"07178000","DJF",0.375022,"OK"
3,"07178000","MAM",0.676682,"OK"
3,"07178000","JJA",0.73274,"OK"
3,"07178000","Annual",0.759676,"OK"
1,"07178200","SON",NA,"nyr.Nevents.over.zero<5"
1,"07178200","DJF",NA,"nyr.Nevents.over.zero<5"
1,"07178200","MAM",0.66071,"OK"
1,"07178200","JJA",0.539814,"OK"
1,"07178200","Annual",0.735072,"OK"
2,"07178200","SON",0.519412,"OK"
2,"07178200","DJF",0.560286,"OK"
2,"07178200","MAM",0.742525,"OK"
2,"07178200","JJA",0.751953,"OK"
2,"07178200","Annual",0.69284,"OK"
3,"07178200","SON",0.483941,"OK"
3,"07178200","DJF",0.45411,"OK"
3,"07178200","MAM",0.579604,"OK"
3,"07178200","JJA",0.701258,"OK"
3,"07178200","Annual",0.698244,"OK"
1,"07179500","SON",0.566513,"OK"
1,"07179500","DJF",NA,"nyr.Nevents.over.zero<5"
1,"07179500","MAM",0.485216,"OK"
1,"07179500","JJA",0.583402,"OK"
1,"07179500","Annual",0.485207,"OK"
2,"07179500","SON",0.564803,"OK"
2,"07179500","DJF",0.43345,"OK"
2,"07179500","MAM",0.518161,"OK"
2,"07179500","JJA",0.450673,"OK"
2,"07179500","Annual",0.635472,"OK"
3,"07179500","SON",0.685418,"OK"
3,"07179500","DJF",0.42102,"OK"
3,"07179500","MAM",0.594532,"OK"
3,"07179500","JJA",0.482385,"OK"
3,"07179500","Annual",0.726418,"OK"
1,"07179730","SON",0.560548,"OK"
1,"07179730","DJF",NA,"nyr.Nevents.over.zero<5"
1,"07179730","MAM",0.632523,"OK"
1,"07179730","JJA",0.486883,"OK"
1,"07179730","Annual",0.802757,"OK"
2,"07179730","SON",0.545843,"OK"
2,"07179730","DJF",0.533749,"OK"
2,"07179730","MAM",0.632707,"OK"
2,"07179730","JJA",0.734697,"OK"
2,"07179730","Annual",0.723127,"OK"
3,"07179730","SON",0.607955,"OK"
3,"07179730","DJF",0.463066,"OK"
3,"07179730","MAM",0.580802,"OK"
3,"07179730","JJA",0.526169,"OK"
3,"07179730","Annual",0.749689,"OK"
1,"07179795","SON",0.643926,"OK"
1,"07179795","DJF",NA,"nyr.Nevents.over.zero<5"
1,"07179795","MAM",0.306132,"OK"
1,"07179795","JJA",0.557403,"OK"
1,"07179795","Annual",0.544736,"OK"
2,"07179795","SON",0.536443,"OK"
2,"07179795","DJF",0.329581,"OK"
2,"07179795","MAM",0.561703,"OK"
2,"07179795","JJA",0.476965,"OK"
