"NPOT.per.yr","Site.name","Season","corr_spearman","Memo"
1,"05454500","Annual",0.663741,"OK"
2,"05454500","SON",0.436426,"OK"
2,"05454500","DJF",0.083634,"OK"
2,"05454500","MAM",0.669411,"OK"
2,"05454500","JJA",0.3632,"OK"
2,"05454500","Annual",0.759731,"OK"
3,"05454500","SON",0.428128,"OK"
3,"05454500","DJF",0.413597,"OK"
3,"05454500","MAM",0.653893,"OK"
3,"05454500","JJA",0.517318,"OK"
3,"05454500","Annual",0.775366,"OK"
1,"05455100","SON",0.5313,"OK"
1,"05455100","DJF",-0.065233,"OK"
1,"05455100","MAM",0.601332,"OK"
1,"05455100","JJA",0.662095,"OK"
1,"05455100","Annual",0.709928,"OK"
2,"05455100","SON",0.588188,"OK"
2,"05455100","DJF",0.312413,"OK"
2,"05455100","MAM",0.636915,"OK"
2,"05455100","JJA",0.801484,"OK"
2,"05455100","Annual",0.744848,"OK"
3,"05455100","SON",0.528002,"OK"
3,"05455100","DJF",0.392128,"OK"
3,"05455100","MAM",0.750444,"OK"
3,"05455100","JJA",0.666217,"OK"
3,"05455100","Annual",0.843259,"OK"
1,"05455500","SON",0.539098,"OK"
1,"05455500","DJF",NA,"nyr.Nevents.over.zero<5"
1,"05455500","MAM",0.56808,"OK"
1,"05455500","JJA",0.481933,"OK"
1,"05455500","Annual",0.603999,"OK"
2,"05455500","SON",0.776371,"OK"
2,"05455500","DJF",0.091219,"OK"
2,"05455500","MAM",0.675766,"OK"
2,"05455500","JJA",0.490062,"OK"
2,"05455500","Annual",0.727078,"OK"
3,"05455500","SON",0.612353,"OK"
3,"05455500","DJF",0.292281,"OK"
3,"05455500","MAM",0.690034,"OK"
3,"05455500","JJA",0.569158,"OK"
3,"05455500","Annual",0.824494,"OK"
1,"05455700","SON",0.6479,"OK"
1,"05455700","DJF",NA,"nyr.Nevents.over.zero<5"
1,"05455700","MAM",0.621156,"OK"
1,"05455700","JJA",0.560764,"OK"
1,"05455700","Annual",0.701013,"OK"
2,"05455700","SON",0.617303,"OK"
2,"05455700","DJF",0.064702,"OK"
2,"05455700","MAM",0.637211,"OK"
2,"05455700","JJA",0.550728,"OK"
2,"05455700","Annual",0.765284,"OK"
3,"05455700","SON",0.40775,"OK"
3,"05455700","DJF",0.333314,"OK"
3,"05455700","MAM",0.741799,"OK"
3,"05455700","JJA",0.511489,"OK"
3,"05455700","Annual",0.799633,"OK"
1,"05457000","SON",0.51208,"OK"
1,"05457000","DJF",NA,"nyr.Nevents.over.zero<5"
1,"05457000","MAM",0.460508,"OK"
1,"05457000","JJA",0.2542,"OK"
1,"05457000","Annual",0.604314,"OK"
2,"05457000","SON",0.601919,"OK"
2,"05457000","DJF",NA,"nyr.Nevents.over.zero<5"
2,"05457000","MAM",0.539794,"OK"
2,"05457000","JJA",0.61905,"OK"
2,"05457000","Annual",0.656079,"OK"
3,"05457000","SON",0.714056,"OK"
3,"05457000","DJF",0.447903,"OK"
3,"05457000","MAM",0.51873,"OK"
3,"05457000","JJA",0.574335,"OK"
3,"05457000","Annual",0.689101,"OK"
1,"05457700","SON",0.390384,"OK"
1,"05457700","DJF",NA,"nyr.Nevents.over.zero<5"
1,"05457700","MAM",0.56254,"OK"
1,"05457700","JJA",0.419154,"OK"
1,"05457700","Annual",0.584771,"OK"
2,"05457700","SON",0.395912,"OK"
2,"05457700","DJF",NA,"nyr.Nevents.over.zero<5"
2,"05457700","MAM",0.628206,"OK"
2,"05457700","JJA",0.529977,"OK"
2,"05457700","Annual",0.698398,"OK"
3,"05457700","SON",0.462297,"OK"
3,"05457700","DJF",0.437163,"OK"
3,"05457700","MAM",0.55346,"OK"
3,"05457700","JJA",0.627942,"OK"
3,"05457700","Annual",0.713492,"OK"
1,"05458000","SON",0.374571,"OK"
1,"05458000","DJF",NA,"nyr.Nevents.over.zero<5"
1,"05458000","MAM",0.5274,"OK"
1,"05458000","JJA",0.500591,"OK"
1,"05458000","Annual",0.602426,"OK"
2,"05458000","SON",0.664467,"OK"
2,"05458000","DJF",-0.034417,"OK"
2,"05458000","MAM",0.624649,"OK"
2,"05458000","JJA",0.552873,"OK"
2,"05458000","Annual",0.735911,"OK"
3,"05458000","SON",0.682912,"OK"
3,"05458000","DJF",0.623202,"OK"
3,"05458000","MAM",0.637559,"OK"
3,"05458000","JJA",0.591789,"OK"
3,"05458000","Annual",0.749525,"OK"
1,"05458500","SON",0.620001,"OK"
1,"05458500","DJF",NA,"nyr.Nevents.over.zero<5"
1,"05458500","MAM",0.53061,"OK"
1,"05458500","JJA",0.518243,"OK"
1,"05458500","Annual",0.673741,"OK"
2,"05458500","SON",0.560967,"OK"
2,"05458500","DJF",0.230879,"OK"
2,"05458500","MAM",0.684738,"OK"
2,"05458500","JJA",0.628268,"OK"
2,"05458500","Annual",0.784371,"OK"
3,"05458500","SON",0.501862,"OK"
3,"05458500","DJF",0.441766,"OK"
3,"05458500","MAM",0.586047,"OK"
3,"05458500","JJA",0.644402,"OK"
3,"05458500","Annual",0.711365,"OK"
1,"05458900","SON",NA,"nyr.Nevents.over.zero<5"
1,"05458900","DJF",NA,"all.modeled.values.are.the.same"
1,"05458900","MAM",0.471808,"OK"
1,"05458900","JJA",0.354382,"OK"
1,"05458900","Annual",0.628489,"OK"
2,"05458900","SON",0.705245,"OK"
2,"05458900","DJF",0.330845,"OK"
2,"05458900","MAM",0.683138,"OK"
2,"05458900","JJA",0.43182,"OK"
2,"05458900","Annual",0.73222,"OK"
3,"05458900","SON",0.745199,"OK"
3,"05458900","DJF",0.51385,"OK"
3,"05458900","MAM",0.725253,"OK"
3,"05458900","JJA",0.567707,"OK"
3,"05458900","Annual",0.719669,"OK"
1,"05459500","SON",0.711109,"OK"
1,"05459500","DJF",NA,"nyr.Nevents.over.zero<5"
1,"05459500","MAM",0.550748,"OK"
1,"05459500","JJA",0.470122,"OK"
1,"05459500","Annual",0.646883,"OK"
2,"05459500","SON",0.584085,"OK"
2,"05459500","DJF",-0.040748,"OK"
2,"05459500","MAM",0.626647,"OK"
2,"05459500","JJA",0.688487,"OK"
2,"05459500","Annual",0.714184,"OK"
3,"05459500","SON",0.486721,"OK"
3,"05459500","DJF",0.226578,"OK"
3,"05459500","MAM",0.669411,"OK"
3,"05459500","JJA",0.589341,"OK"
3,"05459500","Annual",0.737625,"OK"
1,"05462000","SON",0.511559,"OK"
1,"05462000","DJF",NA,"nyr.Nevents.over.zero<5"
1,"05462000","MAM",0.521719,"OK"
1,"05462000","JJA",0.525268,"OK"
1,"05462000","Annual",0.692644,"OK"
2,"05462000","SON",0.700701,"OK"
2,"05462000","DJF",0.43466,"OK"
2,"05462000","MAM",0.682612,"OK"
2,"05462000","JJA",0.589867,"OK"
2,"05462000","Annual",0.77687,"OK"
3,"05462000","SON",0.531845,"OK"
3,"05462000","DJF",0.509459,"OK"
3,"05462000","MAM",0.734587,"OK"
3,"05462000","JJA",0.686617,"OK"
3,"05462000","Annual",0.755306,"OK"
1,"05463000","SON",NA,"nyr.Nevents.over.zero<5"
1,"05463000","DJF",NA,"nyr.Nevents.over.zero<5"
1,"05463000","MAM",0.402414,"OK"
1,"05463000","JJA",0.454967,"OK"
1,"05463000","Annual",0.592738,"OK"
2,"05463000","SON",0.213949,"OK"
2,"05463000","DJF",0.447967,"OK"
2,"05463000","MAM",0.660593,"OK"
2,"05463000","JJA",0.513296,"OK"
2,"05463000","Annual",0.717532,"OK"
3,"05463000","SON",0.537683,"OK"
3,"05463000","DJF",0.493777,"OK"
3,"05463000","MAM",0.718237,"OK"
3,"05463000","JJA",0.585772,"OK"
3,"05463000","Annual",0.795726,"OK"
1,"05463500","SON",NA,"nyr.Nevents.over.zero<5"
1,"05463500","DJF",0.391713,"OK"
1,"05463500","MAM",0.588403,"OK"
1,"05463500","JJA",0.442515,"OK"
1,"05463500","Annual",0.651995,"OK"
2,"05463500","SON",NA,"nyr.Nevents.over.zero<5"
2,"05463500","DJF",0.187224,"OK"
2,"05463500","MAM",0.627373,"OK"
2,"05463500","JJA",0.451955,"OK"
2,"05463500","Annual",0.649656,"OK"
3,"05463500","SON",0.513917,"OK"
3,"05463500","DJF",0.437842,"OK"
3,"05463500","MAM",0.628678,"OK"
3,"05463500","JJA",0.588343,"OK"
3,"05463500","Annual",0.755387,"OK"
1,"05464000","SON",-0.031494,"OK"
1,"05464000","DJF",NA,"nyr.Nevents.over.zero<5"
1,"05464000","MAM",0.542856,"OK"
1,"05464000","JJA",0.549054,"OK"
1,"05464000","Annual",0.666267,"OK"
2,"05464000","SON",0.638953,"OK"
2,"05464000","DJF",0.478714,"OK"
2,"05464000","MAM",0.705663,"OK"
2,"05464000","JJA",0.662569,"OK"
2,"05464000","Annual",0.799128,"OK"
3,"05464000","SON",0.530441,"OK"
3,"05464000","DJF",0.498079,"OK"
3,"05464000","MAM",0.676098,"OK"
3,"05464000","JJA",0.673121,"OK"
3,"05464000","Annual",0.825416,"OK"
1,"05464500","SON",NA,"nyr.Nevents.over.zero<5"
1,"05464500","DJF",NA,"nyr.Nevents.over.zero<5"
1,"05464500","MAM",0.51116,"OK"
1,"05464500","JJA",0.549261,"OK"
1,"05464500","Annual",0.754096,"OK"
2,"05464500","SON",0.340998,"OK"
2,"05464500","DJF",0.632479,"OK"
2,"05464500","MAM",0.801978,"OK"
2,"05464500","JJA",0.647791,"OK"
2,"05464500","Annual",0.843347,"OK"
3,"05464500","SON",0.530206,"OK"
3,"05464500","DJF",0.528008,"OK"
3,"05464500","MAM",0.674667,"OK"
3,"05464500","JJA",0.515159,"OK"
3,"05464500","Annual",0.789725,"OK"
1,"05465000","SON",NA,"nyr.Nevents.over.zero<5"
1,"05465000","DJF",NA,"nyr.Nevents.over.zero<5"
1,"05465000","MAM",0.627023,"OK"
1,"05465000","JJA",0.469341,"OK"
1,"05465000","Annual",0.72749,"OK"
2,"05465000","SON",0.572454,"OK"
2,"05465000","DJF",0.361029,"OK"
2,"05465000","MAM",0.613056,"OK"
2,"05465000","JJA",0.603845,"OK"
2,"05465000","Annual",0.803589,"OK"
3,"05465000","SON",0.402421,"OK"
3,"05465000","DJF",0.376282,"OK"
3,"05465000","MAM",0.710055,"OK"
3,"05465000","JJA",0.582561,"OK"
3,"05465000","Annual",0.782682,"OK"
1,"05465500","SON",0.702251,"OK"
1,"05465500","DJF",NA,"nyr.Nevents.over.zero<5"
1,"05465500","MAM",0.559618,"OK"
1,"05465500","JJA",0.416943,"OK"
1,"05465500","Annual",0.70001,"OK"
2,"05465500","SON",0.451667,"OK"
2,"05465500","DJF",-0.040719,"OK"
2,"05465500","MAM",0.593656,"OK"
2,"05465500","JJA",0.526143,"OK"
2,"05465500","Annual",0.716876,"OK"
3,"05465500","SON",0.64495,"OK"
3,"05465500","DJF",0.202621,"OK"
3,"05465500","MAM",0.652777,"OK"
3,"05465500","JJA",0.476533,"OK"
3,"05465500","Annual",0.774083,"OK"
1,"05466000","SON",0.251538,"OK"
1,"05466000","DJF",0.180965,"OK"
1,"05466000","MAM",0.451018,"OK"
1,"05466000","JJA",-0.094491,"OK"
1,"05466000","Annual",0.379036,"OK"
2,"05466000","SON",0.210079,"OK"
2,"05466000","DJF",0.324038,"OK"
2,"05466000","MAM",0.4651,"OK"
2,"05466000","JJA",0.375243,"OK"
2,"05466000","Annual",0.563283,"OK"
3,"05466000","SON",0.440202,"OK"
3,"05466000","DJF",0.404332,"OK"
3,"05466000","MAM",0.668159,"OK"
3,"05466000","JJA",0.492211,"OK"
3,"05466000","Annual",0.682084,"OK"
1,"05466500","SON",-0.049503,"OK"
1,"05466500","DJF",0.225503,"OK"
1,"05466500","MAM",0.327711,"OK"
1,"05466500","JJA",0.315663,"OK"
1,"05466500","Annual",0.493483,"OK"
2,"05466500","SON",0.511313,"OK"
2,"05466500","DJF",0.474049,"OK"
2,"05466500","MAM",0.597099,"OK"
2,"05466500","JJA",0.513056,"OK"
2,"05466500","Annual",0.661899,"OK"
3,"05466500","SON",0.56293,"OK"
3,"05466500","DJF",0.440175,"OK"
3,"05466500","MAM",0.699904,"OK"
3,"05466500","JJA",0.488034,"OK"
3,"05466500","Annual",0.710442,"OK"
1,"05467000","SON",-0.048265,"OK"
1,"05467000","DJF",0.355356,"OK"
1,"05467000","MAM",0.468703,"OK"
1,"05467000","JJA",0.279254,"OK"
1,"05467000","Annual",0.51655,"OK"
2,"05467000","SON",0.447122,"OK"
2,"05467000","DJF",0.419132,"OK"
2,"05467000","MAM",0.595129,"OK"
2,"05467000","JJA",0.467957,"OK"
2,"05467000","Annual",0.744335,"OK"
3,"05467000","SON",0.5312,"OK"
3,"05467000","DJF",0.441282,"OK"
3,"05467000","MAM",0.628115,"OK"
3,"05467000","JJA",0.651787,"OK"
3,"05467000","Annual",0.737625,"OK"
1,"05469000","SON",-0.038357,"OK"
1,"05469000","DJF",0.582827,"OK"
1,"05469000","MAM",0.40324,"OK"
1,"05469000","JJA",0.170924,"OK"
1,"05469000","Annual",0.690485,"OK"
2,"05469000","SON",0.100317,"OK"
2,"05469000","DJF",0.437567,"OK"
2,"05469000","MAM",0.56638,"OK"
2,"05469000","JJA",0.511676,"OK"
2,"05469000","Annual",0.660881,"OK"
3,"05469000","SON",0.534793,"OK"
3,"05469000","DJF",0.230129,"OK"
3,"05469000","MAM",0.682019,"OK"
3,"05469000","JJA",0.686708,"OK"
3,"05469000","Annual",0.781758,"OK"
1,"05470000","SON",0.269637,"OK"
1,"05470000","DJF",NA,"nyr.Nevents.over.zero<5"
1,"05470000","MAM",0.653576,"OK"
1,"05470000","JJA",0.516114,"OK"
1,"05470000","Annual",0.705577,"OK"
2,"05470000","SON",0.554851,"OK"
2,"05470000","DJF",0.367946,"OK"
2,"05470000","MAM",0.671772,"OK"
2,"05470000","JJA",0.621542,"OK"
2,"05470000","Annual",0.829218,"OK"
3,"05470000","SON",0.662906,"OK"
3,"05470000","DJF",0.494917,"OK"
3,"05470000","MAM",0.666794,"OK"
3,"05470000","JJA",0.697811,"OK"
3,"05470000","Annual",0.838863,"OK"
1,"05470500","SON",NA,"nyr.Nevents.over.zero<5"
1,"05470500","DJF",NA,"nyr.Nevents.over.zero<5"
1,"05470500","MAM",0.403931,"OK"
1,"05470500","JJA",0.521982,"OK"
1,"05470500","Annual",0.670701,"OK"
2,"05470500","SON",0.171883,"OK"
2,"05470500","DJF",0.435043,"OK"
2,"05470500","MAM",0.583878,"OK"
2,"05470500","JJA",0.615896,"OK"
2,"05470500","Annual",0.708781,"OK"
3,"05470500","SON",0.434608,"OK"
3,"05470500","DJF",0.608891,"OK"
3,"05470500","MAM",0.643322,"OK"
3,"05470500","JJA",0.567819,"OK"
3,"05470500","Annual",0.667956,"OK"
1,"05471050","SON",NA,"nyr.Nevents.over.zero<5"
1,"05471050","DJF",NA,"nyr.Nevents.over.zero<5"
1,"05471050","MAM",0.430615,"OK"
1,"05471050","JJA",0.517452,"OK"
1,"05471050","Annual",0.653216,"OK"
2,"05471050","SON",0.335524,"OK"
2,"05471050","DJF",NA,"nyr.Nevents.over.zero<5"
2,"05471050","MAM",0.6045,"OK"
2,"05471050","JJA",0.763509,"OK"
2,"05471050","Annual",0.796387,"OK"
3,"05471050","SON",0.563047,"OK"
3,"05471050","DJF",NA,"nyr.Nevents.over.zero<5"
3,"05471050","MAM",0.626031,"OK"
3,"05471050","JJA",0.506246,"OK"
3,"05471050","Annual",0.795836,"OK"
1,"05471200","SON",NA,"nyr.Nevents.over.zero<5"
1,"05471200","DJF",NA,"nyr.Nevents.over.zero<5"
1,"05471200","MAM",0.257266,"OK"
1,"05471200","JJA",0.66016,"OK"
1,"05471200","Annual",0.698633,"OK"
2,"05471200","SON",0.271533,"OK"
2,"05471200","DJF",0.455817,"OK"
2,"05471200","MAM",0.643236,"OK"
2,"05471200","JJA",0.659547,"OK"
2,"05471200","Annual",0.702212,"OK"
3,"05471200","SON",0.400483,"OK"
3,"05471200","DJF",0.350576,"OK"
3,"05471200","MAM",0.774498,"OK"
3,"05471200","JJA",0.614107,"OK"
3,"05471200","Annual",0.79717,"OK"
1,"05471500","SON",NA,"nyr.Nevents.over.zero<5"
1,"05471500","DJF",NA,"nyr.Nevents.over.zero<5"
1,"05471500","MAM",0.462009,"OK"
1,"05471500","JJA",0.441248,"OK"
1,"05471500","Annual",0.687874,"OK"
2,"05471500","SON",0.542672,"OK"
2,"05471500","DJF",0.164375,"OK"
2,"05471500","MAM",0.704957,"OK"
2,"05471500","JJA",0.648678,"OK"
2,"05471500","Annual",0.800716,"OK"
3,"05471500","SON",0.541118,"OK"
3,"05471500","DJF",0.29775,"OK"
3,"05471500","MAM",0.693858,"OK"
3,"05471500","JJA",0.611119,"OK"
3,"05471500","Annual",0.87079,"OK"
1,"05472500","SON",0.235713,"OK"
1,"05472500","DJF",NA,"nyr.Nevents.over.zero<5"
1,"05472500","MAM",0.586144,"OK"
1,"05472500","JJA",0.55322,"OK"
1,"05472500","Annual",0.62214,"OK"
2,"05472500","SON",0.749291,"OK"
2,"05472500","DJF",0.073181,"OK"
2,"05472500","MAM",0.646619,"OK"
2,"05472500","JJA",0.547367,"OK"
2,"05472500","Annual",0.790933,"OK"
3,"05472500","SON",0.684946,"OK"
3,"05472500","DJF",0.251533,"OK"
3,"05472500","MAM",0.658144,"OK"
3,"05472500","JJA",0.568213,"OK"
3,"05472500","Annual",0.832703,"OK"
1,"05473400","SON",NA,"all.modeled.values.are.the.same"
1,"05473400","DJF",NA,"nyr.Nevents.over.zero<5"
1,"05473400","MAM",0.607152,"OK"
1,"05473400","JJA",0.475604,"OK"
1,"05473400","Annual",0.660095,"OK"
2,"05473400","SON",0.43049,"OK"
2,"05473400","DJF",0.285714,"OK"
2,"05473400","MAM",0.786212,"OK"
2,"05473400","JJA",0.509083,"OK"
2,"05473400","Annual",0.746148,"OK"
3,"05473400","SON",0.775092,"OK"
3,"05473400","DJF",0.351041,"OK"
3,"05473400","MAM",0.852172,"OK"
3,"05473400","JJA",0.690971,"OK"
3,"05473400","Annual",0.832574,"OK"
1,"05474000","SON",0.447926,"OK"
1,"05474000","DJF",NA,"nyr.Nevents.over.zero<5"
1,"05474000","MAM",0.596129,"OK"
1,"05474000","JJA",0.460296,"OK"
1,"05474000","Annual",0.626856,"OK"
2,"05474000","SON",0.553534,"OK"
2,"05474000","DJF",0.378406,"OK"
2,"05474000","MAM",0.657873,"OK"
2,"05474000","JJA",0.512227,"OK"
2,"05474000","Annual",0.696273,"OK"
3,"05474000","SON",0.76923,"OK"
3,"05474000","DJF",0.387646,"OK"
3,"05474000","MAM",0.715535,"OK"
3,"05474000","JJA",0.483994,"OK"
3,"05474000","Annual",0.829285,"OK"
1,"05474500","SON",0.577579,"OK"
1,"05474500","DJF",NA,"nyr.Nevents.over.zero<5"
1,"05474500","MAM",0.318065,"OK"
1,"05474500","JJA",0.305593,"OK"
1,"05474500","Annual",0.621025,"OK"
2,"05474500","SON",0.375086,"OK"
2,"05474500","DJF",-0.076933,"OK"
2,"05474500","MAM",0.261156,"OK"
2,"05474500","JJA",0.376807,"OK"
2,"05474500","Annual",0.656013,"OK"
3,"05474500","SON",0.47509,"OK"
3,"05474500","DJF",0.412771,"OK"
3,"05474500","MAM",0.075715,"OK"
3,"05474500","JJA",0.325027,"OK"
3,"05474500","Annual",0.593505,"OK"
1,"05476000","SON",0.685285,"OK"
1,"05476000","DJF",NA,"nyr.Nevents.over.zero<5"
1,"05476000","MAM",0.332277,"OK"
1,"05476000","JJA",0.293683,"OK"
1,"05476000","Annual",0.501748,"OK"
2,"05476000","SON",0.506461,"OK"
2,"05476000","DJF",NA,"nyr.Nevents.over.zero<5"
2,"05476000","MAM",0.095859,"OK"
2,"05476000","JJA",0.488592,"OK"
2,"05476000","Annual",0.644434,"OK"
3,"05476000","SON",0.612419,"OK"
3,"05476000","DJF",0.130205,"OK"
3,"05476000","MAM",NA,"all.modeled.values.are.the.same"
3,"05476000","JJA",0.45484,"OK"
3,"05476000","Annual",0.631861,"OK"
1,"05476750","SON",NA,"nyr.Nevents.over.zero<5"
1,"05476750","DJF",NA,"nyr.Nevents.over.zero<5"
1,"05476750","MAM",0.549863,"OK"
1,"05476750","JJA",0.46734,"OK"
1,"05476750","Annual",0.675901,"OK"
2,"05476750","SON",0.329935,"OK"
2,"05476750","DJF",NA,"nyr.Nevents.over.zero<5"
2,"05476750","MAM",0.361927,"OK"
2,"05476750","JJA",0.463179,"OK"
2,"05476750","Annual",0.64261,"OK"
3,"05476750","SON",0.53175,"OK"
3,"05476750","DJF",0.638636,"OK"
3,"05476750","MAM",0.224204,"OK"
3,"05476750","JJA",0.165599,"OK"
3,"05476750","Annual",0.626384,"OK"
1,"05479000","SON",NA,"nyr.Nevents.over.zero<5"
1,"05479000","DJF",NA,"nyr.Nevents.over.zero<5"
1,"05479000","MAM",0.515066,"OK"
1,"05479000","JJA",0.492958,"OK"
1,"05479000","Annual",0.542724,"OK"
2,"05479000","SON",0.521018,"OK"
2,"05479000","DJF",NA,"nyr.Nevents.over.zero<5"
2,"05479000","MAM",0.722432,"OK"
2,"05479000","JJA",0.430124,"OK"
2,"05479000","Annual",0.646576,"OK"
3,"05479000","SON",0.593624,"OK"
3,"05479000","DJF",0.285416,"OK"
3,"05479000","MAM",0.615725,"OK"
3,"05479000","JJA",0.325268,"OK"
3,"05479000","Annual",0.716344,"OK"
1,"05480500","SON",NA,"nyr.Nevents.over.zero<5"
1,"05480500","DJF",NA,"nyr.Nevents.over.zero<5"
1,"05480500","MAM",0.70285,"OK"
1,"05480500","JJA",0.493135,"OK"
1,"05480500","Annual",0.681646,"OK"
2,"05480500","SON",0.395159,"OK"
2,"05480500","DJF",NA,"nyr.Nevents.over.zero<5"
2,"05480500","MAM",0.583913,"OK"
2,"05480500","JJA",0.491869,"OK"
2,"05480500","Annual",0.67885,"OK"
3,"05480500","SON",0.574075,"OK"
3,"05480500","DJF",0.485998,"OK"
3,"05480500","MAM",0.536628,"OK"
3,"05480500","JJA",0.484539,"OK"
3,"05480500","Annual",0.69037,"OK"
1,"05481000","SON",0.641838,"OK"
1,"05481000","DJF",NA,"nyr.Nevents.over.zero<5"
1,"05481000","MAM",0.562221,"OK"
1,"05481000","JJA",0.440421,"OK"
1,"05481000","Annual",0.61994,"OK"
2,"05481000","SON",0.484496,"OK"
2,"05481000","DJF",0.453426,"OK"
2,"05481000","MAM",0.699108,"OK"
2,"05481000","JJA",0.450892,"OK"
2,"05481000","Annual",0.750032,"OK"
3,"05481000","SON",0.542979,"OK"
3,"05481000","DJF",0.557259,"OK"
3,"05481000","MAM",0.659045,"OK"
3,"05481000","JJA",0.595186,"OK"
3,"05481000","Annual",0.733523,"OK"
1,"05481300","SON",NA,"nyr.Nevents.over.zero<5"
1,"05481300","DJF",NA,"nyr.Nevents.over.zero<5"
1,"05481300","MAM",0.468017,"OK"
1,"05481300","JJA",0.546946,"OK"
1,"05481300","Annual",0.695359,"OK"
2,"05481300","SON",0.650454,"OK"
2,"05481300","DJF",NA,"nyr.Nevents.over.zero<5"
2,"05481300","MAM",0.638643,"OK"
2,"05481300","JJA",0.494919,"OK"
2,"05481300","Annual",0.669324,"OK"
3,"05481300","SON",0.49133,"OK"
3,"05481300","DJF",0.410112,"OK"
3,"05481300","MAM",0.532011,"OK"
3,"05481300","JJA",0.540248,"OK"
3,"05481300","Annual",0.636164,"OK"
1,"05481650","SON",0.237171,"OK"
1,"05481650","DJF",NA,"nyr.Nevents.over.zero<5"
1,"05481650","MAM",0.524323,"OK"
1,"05481650","JJA",0.457705,"OK"
1,"05481650","Annual",0.662212,"OK"
2,"05481650","SON",0.208167,"OK"
2,"05481650","DJF",NA,"nyr.Nevents.over.zero<5"
2,"05481650","MAM",0.675072,"OK"
2,"05481650","JJA",0.432652,"OK"
2,"05481650","Annual",0.60529,"OK"
3,"05481650","SON",0.394467,"OK"
3,"05481650","DJF",0.231756,"OK"
3,"05481650","MAM",0.389551,"OK"
3,"05481650","JJA",0.466149,"OK"
3,"05481650","Annual",0.517611,"OK"
1,"05481950","SON",NA,"nyr.Nevents.over.zero<5"
1,"05481950","DJF",NA,"nyr.Nevents.over.zero<5"
1,"05481950","MAM",0.492782,"OK"
1,"05481950","JJA",0.624151,"OK"
1,"05481950","Annual",0.606173,"OK"
2,"05481950","SON",0.215326,"OK"
2,"05481950","DJF",0.462378,"OK"
2,"05481950","MAM",0.706278,"OK"
2,"05481950","JJA",0.625711,"OK"
2,"05481950","Annual",0.691118,"OK"
3,"05481950","SON",0.577426,"OK"
3,"05481950","DJF",0.356453,"OK"
3,"05481950","MAM",0.731875,"OK"
3,"05481950","JJA",0.640201,"OK"
3,"05481950","Annual",0.81002,"OK"
1,"05482300","SON",0.297789,"OK"
1,"05482300","DJF",NA,"nyr.Nevents.over.zero<5"
1,"05482300","MAM",0.668335,"OK"
1,"05482300","JJA",0.291726,"OK"
1,"05482300","Annual",0.746166,"OK"
2,"05482300","SON",0.445439,"OK"
2,"05482300","DJF",NA,"nyr.Nevents.over.zero<5"
2,"05482300","MAM",0.583709,"OK"
2,"05482300","JJA",0.566275,"OK"
2,"05482300","Annual",0.736829,"OK"
3,"05482300","SON",0.693458,"OK"
3,"05482300","DJF",0.397033,"OK"
3,"05482300","MAM",0.719693,"OK"
3,"05482300","JJA",0.654928,"OK"
3,"05482300","Annual",0.775402,"OK"
1,"05482500","SON",0.304964,"OK"
1,"05482500","DJF",NA,"nyr.Nevents.over.zero<5"
1,"05482500","MAM",0.630541,"OK"
1,"05482500","JJA",0.502,"OK"
1,"05482500","Annual",0.782305,"OK"
2,"05482500","SON",0.440682,"OK"
2,"05482500","DJF",0.276279,"OK"
2,"05482500","MAM",0.663496,"OK"
2,"05482500","JJA",0.621242,"OK"
2,"05482500","Annual",0.822527,"OK"
3,"05482500","SON",0.53544,"OK"
3,"05482500","DJF",0.38737,"OK"
3,"05482500","MAM",0.698044,"OK"
3,"05482500","JJA",0.685864,"OK"
3,"05482500","Annual",0.804473,"OK"
1,"05483450","SON",NA,"nyr.Nevents.over.zero<5"
1,"05483450","DJF",NA,"nyr.Nevents.over.zero<5"
1,"05483450","MAM",0.495502,"OK"
1,"05483450","JJA",0.62978,"OK"
1,"05483450","Annual",0.616068,"OK"
2,"05483450","SON",0.55199,"OK"
2,"05483450","DJF",0.434277,"OK"
